Time,USDPrice
2017-11-17T03:33:22.853,333.00898988
2017-11-17T03:34:56.48,332.997036365
2017-11-17T03:35:52.37,333.3224007
2017-11-17T03:37:01.683,333.32638948000005
2017-11-17T03:37:58.98,333.5273442164
2017-11-17T03:39:00.217,333.32638948000005
2017-11-17T03:39:57.453,333.52742399199997
2017-11-17T03:40:51.703,332.24759863459997
2017-11-17T03:41:52.28,332.2476784488
2017-11-17T03:42:56.11,332.4069077778
2017-11-17T03:43:55.597,332.027072
2017-11-17T03:44:58.77,333.68720736
2017-11-17T03:45:50.38,333.791392
2017-11-17T03:47:01.893,333.85527551999996
2017-11-17T03:47:52.66,333.791392
2017-11-17T03:48:59.6,333.8472102256
2017-11-17T03:50:00.82,331.9786054207
2017-11-17T03:50:52.32,332.0339616486
2017-11-17T03:51:56.76,332.0339616486
2017-11-17T03:53:02.01,330.4698503828
2017-11-17T03:54:00.027,330.7476639914
2017-11-17T03:54:59.933,331.73351951999996
2017-11-17T03:55:59.103,332.76447379169997
2017-11-17T03:57:01.357,331.7336782138
2017-11-17T03:58:00.747,331.73351951999996
2017-11-17T03:59:02.78,330.9219594268
2017-11-17T03:59:58.56,332.79418848
2017-11-17T04:01:00.937,332.1346179084
2017-11-17T04:02:00.767,332.79418848
2017-11-17T04:03:01.75,332.79418848
2017-11-17T04:03:53.453,332.9898467548
2017-11-17T04:04:57.94,332.4092163085
2017-11-17T04:05:54.893,332.4250385
2017-11-17T04:07:01.91,332.4250385
2017-11-17T04:08:02.817,332.603932625
2017-11-17T04:08:58.113,333.5381575
2017-11-17T04:09:54.52,332.27670000000006
2017-11-17T04:10:58.867,333.0677558865
2017-11-17T04:12:01.243,332.27677911349997
2017-11-17T04:13:03.057,332.276858227
2017-11-17T04:13:50.98,332.27662088650004
2017-11-17T04:14:56.76,332.9095607358
2017-11-17T04:15:58.527,332.9095607358
2017-11-17T04:16:53.183,332.9095607358
2017-11-17T04:17:58.78,332.9095607358
2017-11-17T04:18:53.84,331.6414128
2017-11-17T04:20:00.75,331.2929647809
2017-11-17T04:20:34.36,330.6371093862
2017-11-17T04:22:02.657,330.06581919269996
2017-11-17T04:23:02.61,330.0659775545
2017-11-17T04:24:01.097,330.6371093862
2017-11-17T04:24:59.08,331.583327085
2017-11-17T04:25:57.283,331.583327085
2017-11-17T04:26:59.66,332.87608118500003
2017-11-17T04:27:47.113,331.129275
2017-11-17T04:28:48.927,331.1301484825
2017-11-17T04:30:00.287,331.14628999999996
2017-11-17T04:30:55.18,332.53515999999996
2017-11-17T04:31:54.32,332.53515999999996
2017-11-17T04:33:00.993,332.53515999999996
2017-11-17T04:33:57.163,332.535080636
2017-11-17T04:34:50.167,332.69309436000003
2017-11-17T04:36:01.917,332.38968767069997
2017-11-17T04:36:58.573,331.1998275
2017-11-17T04:37:58.747,332.389767
2017-11-17T04:38:53.683,332.389767
2017-11-17T04:39:55.67,332.3895290121
2017-11-17T04:40:38.043,331.99692629320003
2017-11-17T04:41:55.983,331.99637164399996
2017-11-17T04:43:02.89,332.7894407644
2017-11-17T04:43:59.36,331.99692629320003
2017-11-17T04:44:54.78,332.78952000000004
2017-11-17T04:46:00.533,332.09778
2017-11-17T04:46:59.55,330.36731335350004
2017-11-17T04:48:00.173,332.096989291
2017-11-17T04:48:59.97,330.4028161876
2017-11-17T04:49:59.13,330.9219303
2017-11-17T04:50:57.097,329.5034345097
2017-11-17T04:51:52.66,329.504931894
2017-11-17T04:52:18.52,330.9998730933
2017-11-17T04:53:05.223,330.2124853806
2017-11-17T04:54:55.867,331.90859657100003
2017-11-17T04:55:54.803,331.90859657100003
2017-11-17T04:56:56.85,332.6998702115
2017-11-17T04:57:59.85,332.61368483549995
2017-11-17T04:58:57.197,332.61368483549995
2017-11-17T04:59:55.65,330.054472
2017-11-17T05:00:53.96,331.6328114356
2017-11-17T05:02:01.087,330.0545509604
2017-11-17T05:02:54.87,331.63368
2017-11-17T05:04:00.573,331.63368
2017-11-17T05:05:02.01,331.77228
2017-11-17T05:06:02.01,330.197151604
2017-11-17T05:06:58.09,330.197151604
2017-11-17T05:08:00.903,330.5229203856
2017-11-17T05:09:01.793,330.5234733394
2017-11-17T05:09:59.153,329.36126251080003
2017-11-17T05:10:53.747,330.59764844000006
2017-11-17T05:11:58.577,330.60552
2017-11-17T05:13:00.983,330.59764844000006
2017-11-17T05:13:53.797,330.60552
2017-11-17T05:15:00.92,330.42618000000004
2017-11-17T05:16:01.89,330.42618000000004
2017-11-17T05:16:59.203,330.42618000000004
2017-11-17T05:17:54.797,330.2673394149
2017-11-17T05:18:59.89,330.42618000000004
2017-11-17T05:19:57.813,329.7168173
2017-11-17T05:21:02.16,330.1098234135
2017-11-17T05:22:00.893,330.24103484520003
2017-11-17T05:22:58.05,331.02728264030003
2017-11-17T05:23:50.677,332.1509424773
2017-11-17T05:24:59.973,330.63858143560003
2017-11-17T05:26:57.38,332.67809174440004
2017-11-17T05:28:01.49,331.73895120000003
2017-11-17T05:29:01.583,332.6519804756
2017-11-17T05:29:59.333,331.7390298484
2017-11-17T05:30:54.413,329.8692881834
2017-11-17T05:31:56.07,329.869603291
2017-11-17T05:33:02.977,329.8692881834
2017-11-17T05:33:55.553,329.8692881834
2017-11-17T05:34:51.29,329.8692881834
2017-11-17T05:35:49.15,331.0844834372
2017-11-17T05:36:56.557,331.0858286098
2017-11-17T05:38:01.353,330.2899611974
2017-11-17T05:38:59.93,330.2899611974
2017-11-17T05:39:56.667,329.9671536
2017-11-17T05:40:57.137,330.629219784
2017-11-17T05:42:01.73,330.440904
2017-11-17T05:43:01.463,329.927279608
2017-11-17T05:43:55.17,329.9273585664
2017-11-17T05:45:02.263,332.090289
2017-11-17T05:46:00.793,332.319327732
2017-11-17T05:46:52.84,331.614037638
2017-11-17T05:47:59.687,331.614037638
2017-11-17T05:48:49.28,332.319327732
2017-11-17T05:49:58.843,332.20527813
2017-11-17T05:50:53.89,331.26418557
2017-11-17T05:51:56.58,331.26418557
2017-11-17T05:52:59.173,332.60241033
2017-11-17T05:54:02.19,331.265214
2017-11-17T05:54:45,331.16215625
2017-11-17T05:55:49.393,331.359865
2017-11-17T05:56:59.33,331.1532198145
2017-11-17T05:57:58.83,331.153140731
2017-11-17T05:58:54.737,331.153140731
2017-11-17T06:00:00.817,332.0295606208
2017-11-17T06:00:48.833,331.32496480000003
2017-11-17T06:01:56.147,331.32496480000003
2017-11-17T06:02:54.083,331.3248855072
2017-11-17T06:03:50.037,331.3248855072
2017-11-17T06:04:54.303,331.58361395000003
2017-11-17T06:05:52.663,331.58361395000003
2017-11-17T06:06:55.93,331.58361395000003
2017-11-17T06:07:39.79,331.58361395000003
2017-11-17T06:09:01.57,331.0382884516
2017-11-17T06:09:50.697,330.8614114244
2017-11-17T06:11:01.07,330.8614114244
2017-11-17T06:11:57.68,331.7786581739
2017-11-17T06:13:00.807,331.52549331229994
2017-11-17T06:14:00.383,331.0522368182
2017-11-17T06:15:02.98,332.1042627825
2017-11-17T06:15:53.057,330.52304999999996
2017-11-17T06:16:40.933,330.6021225
2017-11-17T06:18:02.34,330.6812740725
2017-11-17T06:18:59.62,332.18357249999997
2017-11-17T06:19:55.433,332.10450000000003
2017-11-17T06:21:01.967,333.491697563
2017-11-17T06:22:01.967,333.491697563
2017-11-17T06:22:47.73,332.6125727397
2017-11-17T06:23:58.89,332.6119391933
2017-11-17T06:24:58.077,333.6408185469
2017-11-17T06:25:03.013,333.1054521707
2017-11-17T06:26:54.733,332.0791715967
2017-11-17T06:27:58.483,332.079250663
2017-11-17T06:29:00.187,330.81339920000005
2017-11-17T06:30:00.593,331.758241485
2017-11-17T06:31:01.203,332.8997916501
2017-11-17T06:32:03,333.96754523490006
2017-11-17T06:32:54.877,331.31532950999997
2017-11-17T06:33:55.487,332.7620501718
2017-11-17T06:34:57.643,331.19129680000003
2017-11-17T06:35:51.207,331.19129680000003
2017-11-17T06:37:00.987,332.772090424
2017-11-17T06:37:58.457,332.77169483
2017-11-17T06:39:00.99,332.61543520000004
2017-11-17T06:40:00.397,333.7514535368
2017-11-17T06:40:56.583,330.8319094158
2017-11-17T06:41:59.787,330.8321462316
2017-11-17T06:42:59.757,330.8321462316
2017-11-17T06:43:56.507,332.72556749119997
2017-11-17T06:44:59.583,331.70387547959996
2017-11-17T06:45:55.04,333.2861743068
2017-11-17T06:46:50.617,333.44438836020004
2017-11-17T06:47:58.163,333.44438836020004
2017-11-17T06:48:55.1,332.41572
2017-11-17T06:49:56.023,331.33506000000006
2017-11-17T06:51:01.917,332.8258311021
2017-11-17T06:52:01.837,332.8255944342
2017-11-17T06:53:01.883,332.75506740000003
2017-11-17T06:53:57.917,331.554372254
2017-11-17T06:54:58.747,330.023719778
2017-11-17T06:55:57.183,330.023719778
2017-11-17T06:56:51.857,331.21887180000004
2017-11-17T06:57:57.607,331.28899471430003
2017-11-17T06:58:59.497,331.2187932749
2017-11-17T06:59:56.03,332.96251406150003
2017-11-17T07:01:01.64,333.03284826500004
2017-11-17T07:01:45.92,332.96251406150003
2017-11-17T07:02:57.607,332.5679005
2017-11-17T07:04:00.95,331.57240707650004
2017-11-17T07:04:47.983,330.5399514603
2017-11-17T07:06:00.97,331.99497948329997
2017-11-17T07:06:58.47,330.50934000000007
2017-11-17T07:07:54.813,331.9945860198
2017-11-17T07:08:55.28,329.91914475
2017-11-17T07:09:58.343,329.9289026448
2017-11-17T07:11:02.267,331.579025624
2017-11-17T07:12:01.61,331.7605135696
2017-11-17T07:12:56.017,331.68216160000003
2017-11-17T07:14:01.643,331.68216160000003
2017-11-17T07:15:01.94,331.68216160000003
2017-11-17T07:16:02.44,328.7623858664
2017-11-17T07:16:51.643,328.7623858664
2017-11-17T07:17:58.067,328.7624635876
2017-11-17T07:18:26.927,328.7623858664
2017-11-17T07:19:56.753,330.36260318899997
2017-11-17T07:20:54.52,330.36260318899997
2017-11-17T07:21:57.85,330.36260318899997
2017-11-17T07:22:55.21,330.9707639955
2017-11-17T07:24:00.727,330.2827855
2017-11-17T07:24:56.443,329.4961388338
2017-11-17T07:26:01.163,328.8136309
2017-11-17T07:27:00.803,326.8192117829
2017-11-17T07:28:03.743,328.8136309
2017-11-17T07:28:36.633,327.7251015
2017-11-17T07:29:53.353,328.72574249999997
2017-11-17T07:31:02.29,329.4264781575
2017-11-17T07:31:59.62,328.72574249999997
2017-11-17T07:33:02.447,328.72574249999997
2017-11-17T07:34:01.29,328.726210437
2017-11-17T07:34:58.65,327.5140568
2017-11-17T07:36:01.637,328.7425440726
2017-11-17T07:37:00.51,329.90888725549996
2017-11-17T07:37:58.45,330.4816499054
2017-11-17T07:38:59.573,329.6332244317
2017-11-17T07:40:00.513,327.294933042
2017-11-17T07:41:04.247,328.0172145215
2017-11-17T07:41:55.78,328.0222972145
2017-11-17T07:43:01.217,329.5198433975
2017-11-17T07:44:01.687,330.374274895
2017-11-17T07:45:00.813,328.40054799999996
2017-11-17T07:45:59.983,329.0350209279
2017-11-17T07:47:03.063,328.40054799999996
2017-11-17T07:48:01.063,329.8583241709
2017-11-17T07:49:00.987,326.3731349907
2017-11-17T07:49:58.597,326.098675
2017-11-17T07:50:46.69,326.35200148260003
2017-11-17T07:51:59.66,327.7739463278
2017-11-17T07:52:59.923,327.884023466
2017-11-17T07:53:56.69,327.93207666579997
2017-11-17T07:54:59.677,328.3624061196
2017-11-17T07:56:00.333,329.64004686149997
2017-11-17T07:57:02.613,329.64004686149997
2017-11-17T07:58:00.707,330.5626632
2017-11-17T07:58:57.66,332.40498275519997
2017-11-17T07:59:51.553,326.9920396812
2017-11-17T08:01:01.21,325.882979
2017-11-17T08:01:58.333,325.8832058327
2017-11-17T08:02:58.943,325.8832058327
2017-11-17T08:03:55.43,326.20908881170004
2017-11-17T08:05:02.023,329.6234361199
2017-11-17T08:05:58.087,331.6623843
2017-11-17T08:07:01.15,331.50957969999996
2017-11-17T08:08:01.727,329.29414220689995
2017-11-17T08:09:00.32,327.9615332903
2017-11-17T08:10:01.947,325.5376362945
2017-11-17T08:10:59.26,325.897704342
2017-11-17T08:11:53.697,325.46608088399995
2017-11-17T08:13:02.4,327.9940411335
2017-11-17T08:14:02.667,325.32151909949994
2017-11-17T08:14:54.417,325.59185571840004
2017-11-17T08:16:01.137,325.59185571840004
2017-11-17T08:16:52.247,325.8540191808
2017-11-17T08:17:58.81,325.8288214656
2017-11-17T08:18:56.95,325.8288214656
2017-11-17T08:20:02.983,327.0364026048
2017-11-17T08:20:35.607,326.94655
2017-11-17T08:22:02.297,325.37720656
2017-11-17T08:23:01.5,323.6414665582
2017-11-17T08:23:58.78,326.0685638882
2017-11-17T08:25:00.953,329.041548
2017-11-17T08:25:59.86,329.4131393652
2017-11-17T08:26:58.19,329.5082736
2017-11-17T08:28:00.58,330.928675176
2017-11-17T08:29:01.83,330.92400792
2017-11-17T08:30:01.22,327.341367828
2017-11-17T08:31:01.8,328.25878850000004
2017-11-17T08:32:00.847,329.69558116800005
2017-11-17T08:32:59.893,327.809737664
2017-11-17T08:34:02.08,329.52039647600003
2017-11-17T08:34:59.817,328.903098
2017-11-17T08:35:54.723,326.9758493774
2017-11-17T08:37:00.55,327.1626138361
2017-11-17T08:37:56.38,327.1626138361
2017-11-17T08:39:00.6,327.1626138361
2017-11-17T08:39:56.583,327.1626138361
2017-11-17T08:40:55.93,327.71491987359997
2017-11-17T08:42:00.993,327.7937568976
2017-11-17T08:42:57.947,329.95659654720004
2017-11-17T08:44:00.323,328.4884502032
2017-11-17T08:44:58.73,328.4884502032
2017-11-17T08:45:58.95,328.1425847336
2017-11-17T08:47:01.933,326.7206332
2017-11-17T08:47:58.73,326.682968664
2017-11-17T08:49:01.123,328.38640495440006
2017-11-17T08:50:01.763,329.5826866072
2017-11-17T08:51:02.86,327.948196641
2017-11-17T08:52:01.923,329.405054849
2017-11-17T08:53:01.157,328.2388738057
2017-11-17T08:54:02.143,328.2328550059
2017-11-17T08:54:58.707,329.0282359075
2017-11-17T08:56:00.47,327.372547775
2017-11-17T08:57:01.613,328.8753983825
2017-11-17T08:58:02.457,328.9498
2017-11-17T08:58:59.147,327.39815
2017-11-17T09:00:00.38,329.2121769024
2017-11-17T09:01:01.227,327.88760399999995
2017-11-17T09:02:00.087,328.9714159336
2017-11-17T09:03:01.057,326.0037618156
2017-11-17T09:04:00.837,327.97721110879996
2017-11-17T09:05:02.183,328.6053952608
2017-11-17T09:06:01.073,327.6613536
2017-11-17T09:07:01.34,327.7392384
2017-11-17T09:07:59.827,327.7393162848
2017-11-17T09:08:11.34,327.7393162848
2017-11-17T09:09:55.153,330.112731816
2017-11-17T09:10:50,329.6387584854
2017-11-17T09:12:00.703,331.0897965606
2017-11-17T09:13:01.97,329.79565080000003
2017-11-17T09:13:52.533,328.6183698
2017-11-17T09:14:53.317,328.86934274999993
2017-11-17T09:16:02.677,328.86934274999993
2017-11-17T09:16:59.96,329.6145446
2017-11-17T09:18:01.693,330.83040024999997
2017-11-17T09:19:00.773,329.6145446
2017-11-17T09:19:54.103,326.2408379
2017-11-17T09:20:59.683,326.25636948
2017-11-17T09:21:55.463,326.25636948
2017-11-17T09:22:57.62,327.5989969131
2017-11-17T09:23:56.7,326.30296422
2017-11-17T09:25:01.5,327.5989969131
2017-11-17T09:25:59.563,329.181532216
2017-11-17T09:26:57.767,330.0208837148
2017-11-17T09:28:03.08,330.0208837148
2017-11-17T09:29:01.097,330.0208837148
2017-11-17T09:30:03.05,328.5777484568
2017-11-17T09:31:02.117,327.106896
2017-11-17T09:31:45.757,329.19626216160003
2017-11-17T09:32:49.057,328.9325565072
2017-11-17T09:34:00.87,328.81624320000003
2017-11-17T09:34:56.01,328.166361
2017-11-17T09:36:00.73,326.61474699999997
2017-11-17T09:36:55.873,328.13532871999996
2017-11-17T09:37:44.013,328.13532871999996
2017-11-17T09:39:00.907,328.13532871999996
2017-11-17T09:39:53.58,326.4158933812
2017-11-17T09:41:01.673,328.24684255
2017-11-17T09:42:00.97,328.54951726
2017-11-17T09:42:52.927,328.6289111647
2017-11-17T09:44:00.007,328.6289887736
2017-11-17T09:45:00.757,328.765241547
2017-11-17T09:46:02.507,327.76432395750004
2017-11-17T09:46:56.62,327.763472508
2017-11-17T09:47:54.243,327.7633951035
2017-11-17T09:49:00.043,328.360570821
2017-11-17T09:49:59.23,328.90668931349995
2017-11-17T09:50:58.03,328.90668931349995
2017-11-17T09:51:56.967,328.82722829999994
2017-11-17T09:52:59.61,329.3399576745
2017-11-17T09:53:54.923,329.339103255
2017-11-17T09:54:17.097,329.51092239999997
2017-11-17T09:55:59.863,329.7989156
2017-11-17T09:56:58.77,329.69391483600003
2017-11-17T09:57:58.897,329.51092239999997
2017-11-17T09:58:58.99,329.69391483600003
2017-11-17T10:00:02.557,329.8141385344
2017-11-17T10:00:57.54,329.83096744
2017-11-17T10:01:57.98,329.83096744
2017-11-17T10:02:50.793,329.8269160368
2017-11-17T10:03:47.933,329.83096744
2017-11-17T10:04:59.937,329.76072001600005
2017-11-17T10:05:54.873,329.76064212
2017-11-17T10:06:52.97,329.76072001600005
2017-11-17T10:07:56.737,329.760797912
2017-11-17T10:08:54.457,329.7649264
2017-11-17T10:09:59.77,330.397120944
2017-11-17T10:10:51.77,329.7349229515
2017-11-17T10:11:59.82,330.325873273
2017-11-17T10:12:55.837,329.7350788545
2017-11-17T10:13:53.243,329.735000903
2017-11-17T10:14:44.807,329.7350788545
2017-11-17T10:15:54.73,330.6962256
2017-11-17T10:17:01.137,330.6962256
2017-11-17T10:17:56.623,330.6181944
2017-11-17T10:18:56.95,330.6181944
2017-11-17T10:19:53.47,330.6181944
2017-11-17T10:20:59.86,330.7482107181
2017-11-17T10:21:55.907,330.7476633818
2017-11-17T10:23:01.737,330.7482107181
2017-11-17T10:23:58.893,330.7478197636
2017-11-17T10:24:53.77,331.0028572599
2017-11-17T10:25:16.787,331.6281618
2017-11-17T10:27:00.883,331.6281618
2017-11-17T10:28:01.913,331.0023877533
2017-11-17T10:28:59.93,331.43253404999996
2017-11-17T10:30:00.307,330.7002873594
2017-11-17T10:31:01.963,331.3624694184
2017-11-17T10:31:55.213,331.3616094417
2017-11-17T10:33:00.683,331.362313059
2017-11-17T10:33:52.877,331.36387665300003
2017-11-17T10:34:57.263,331.14725660749997
2017-11-17T10:36:01.017,331.14460023850006
2017-11-17T10:36:54.033,331.14725660749997
2017-11-17T10:37:59.923,331.14460023850006
2017-11-17T10:38:56.55,330.184010331
2017-11-17T10:40:00.74,330.1514539464
2017-11-17T10:40:54.693,331.1973280986
2017-11-17T10:42:00.723,329.800866694
2017-11-17T10:43:01.07,329.1171195
2017-11-17T10:44:01.837,330.8048996
2017-11-17T10:44:52.023,330.00874295039995
2017-11-17T10:45:58.883,331.09833599999996
2017-11-17T10:46:54.59,330.01173503999996
2017-11-17T10:47:57.073,330.01173503999996
2017-11-17T10:49:01.37,330.70464000000004
2017-11-17T10:50:00.357,330.820179336
2017-11-17T10:51:00.7,329.7363732
2017-11-17T10:51:55.78,330.42870000000005
2017-11-17T10:52:55.297,329.7363732
2017-11-17T10:53:57.033,329.7363732
2017-11-17T10:54:57.94,331.1419343988
2017-11-17T10:55:46.923,331.132767
2017-11-17T10:56:59.957,331.132767
2017-11-17T10:57:56.1,331.132767
2017-11-17T10:58:56.8,331.132767
2017-11-17T10:59:58.49,329.835964875
2017-11-17T11:00:59.07,329.46067500000004
2017-11-17T11:01:54.757,331.5733125
2017-11-17T11:02:59.82,329.31825
2017-11-17T11:04:00.65,331.074825
2017-11-17T11:05:01.62,331.066833375
2017-11-17T11:05:54.997,331.4375445464
2017-11-17T11:07:00.607,331.4375445464
2017-11-17T11:07:58.967,331.4795277544
2017-11-17T11:08:52.78,330.004253668
2017-11-17T11:10:00.89,330.320712
2017-11-17T11:11:01.75,329.28117199999997
2017-11-17T11:12:02.19,329.6457445512
2017-11-17T11:12:59.347,329.6457445512
2017-11-17T11:13:49.987,329.6457445512
2017-11-17T11:15:01.677,329.6457445512
2017-11-17T11:15:54.973,329.80929411
2017-11-17T11:16:57.63,329.8094522502
2017-11-17T11:17:57.57,330.8789544228
2017-11-17T11:19:00.787,331.3827891
2017-11-17T11:19:56.133,330.0423
2017-11-17T11:20:57.79,330.102650592
2017-11-17T11:21:52.87,330.102650592
2017-11-17T11:22:47.807,330.0423
2017-11-17T11:24:02.167,329.2565635815
2017-11-17T11:24:51.06,330.41142225000004
2017-11-17T11:26:01.873,329.6797536825
2017-11-17T11:26:55.03,329.679675
2017-11-17T11:27:30.827,330.26192549999996
2017-11-17T11:29:00.67,330.26192549999996
2017-11-17T11:30:00.53,331.01816623260004
2017-11-17T11:31:01.643,331.09692
2017-11-17T11:32:01.66,331.09692
2017-11-17T11:33:01.533,331.4893486828
2017-11-17T11:33:59.74,330.308594
2017-11-17T11:34:49.943,331.44856039620004
2017-11-17T11:35:56.16,331.4502945
2017-11-17T11:37:02.583,331.844409
2017-11-17T11:37:35.85,331.05618000000004
2017-11-17T11:38:54.977,331.844409
2017-11-17T11:40:01.07,329.9009966
2017-11-17T11:40:55.82,330.67564547549995
2017-11-17T11:41:50.62,330.370718
2017-11-17T11:42:56.853,330.4490049
2017-11-17T11:43:59.607,331.7798822
2017-11-17T11:44:58.683,331.47251465
2017-11-17T11:45:58.873,329.947874
2017-11-17T11:47:00.733,329.947874
2017-11-17T11:48:00.843,329.947874
2017-11-17T11:48:59.953,329.947874
2017-11-17T11:49:56.093,331.44829250000004
2017-11-17T11:51:02.203,331.44829250000004
2017-11-17T11:51:57.563,331.05604600000004
2017-11-17T11:53:02.067,329.4888643339
2017-11-17T11:53:58.74,330.9272322494
2017-11-17T11:54:38.957,328.89728289
2017-11-17T11:56:02.193,330.39266200000003
2017-11-17T11:57:02.193,329.35873652739997
2017-11-17T11:57:25.693,328.97596645050004
2017-11-17T11:58:48.867,329.609741
